id,ChoiceSet,Alt,Wetland,Bird,Fish,Cost,Choice,Occupation,Age
260,4,3,80,9,6,10,2,1,58
260,5,1,40,5,2,0,2,1,58
260,5,2,80,15,12,10,2,1,58
260,5,3,80,9,6,30,2,1,58
260,6,1,40,5,2,0,3,1,58
260,6,2,120,9,9,10,3,1,58
260,6,3,80,21,12,10,3,1,58
261,1,1,40,5,2,0,3,3,37
261,1,2,160,9,12,30,3,3,37
261,1,3,80,9,6,10,3,3,37
261,2,1,40,5,2,0,3,3,37
261,2,2,80,9,6,50,3,3,37
261,2,3,120,21,6,10,3,3,37
261,3,1,40,5,2,0,1,3,37
261,3,2,160,21,6,50,1,3,37
261,3,3,120,15,6,30,1,3,37
261,4,1,40,5,2,0,2,3,37
261,4,2,160,15,6,10,2,3,37
261,4,3,80,9,6,10,2,3,37
261,5,1,40,5,2,0,2,3,37
261,5,2,80,15,12,10,2,3,37
261,5,3,80,9,6,30,2,3,37
261,6,1,40,5,2,0,3,3,37
261,6,2,120,9,9,10,3,3,37
261,6,3,80,21,12,10,3,3,37
262,1,1,40,5,2,0,3,4,59
262,1,2,160,9,12,30,3,4,59
262,1,3,80,9,6,10,3,4,59
262,2,1,40,5,2,0,3,4,59
262,2,2,80,9,6,50,3,4,59
262,2,3,120,21,6,10,3,4,59
262,3,1,40,5,2,0,1,4,59
262,3,2,160,21,6,50,1,4,59
262,3,3,120,15,6,30,1,4,59
262,4,1,40,5,2,0,2,4,59
262,4,2,160,15,6,10,2,4,59
262,4,3,80,9,6,10,2,4,59
262,5,1,40,5,2,0,2,4,59
262,5,2,80,15,12,10,2,4,59
262,5,3,80,9,6,30,2,4,59
262,6,1,40,5,2,0,3,4,59
262,6,2,120,9,9,10,3,4,59
262,6,3,80,21,12,10,3,4,59
263,1,1,40,5,2,0,3,2,52
263,1,2,160,9,12,30,3,2,52
263,1,3,80,9,6,10,3,2,52
263,2,1,40,5,2,0,3,2,52
263,2,2,80,9,6,50,3,2,52
263,2,3,120,21,6,10,3,2,52
263,3,1,40,5,2,0,1,2,52
263,3,2,160,21,6,50,1,2,52
263,3,3,120,15,6,30,1,2,52
263,4,1,40,5,2,0,2,2,52
263,4,2,160,15,6,10,2,2,52
263,4,3,80,9,6,10,2,2,52
263,5,1,40,5,2,0,2,2,52
263,5,2,80,15,12,10,2,2,52
263,5,3,80,9,6,30,2,2,52
263,6,1,40,5,2,0,3,2,52
263,6,2,120,9,9,10,3,2,52
263,6,3,80,21,12,10,3,2,52
264,1,1,40,5,2,0,3,4,32
264,1,2,160,9,12,30,3,4,32
264,1,3,80,9,6,10,3,4,32
264,2,1,40,5,2,0,3,4,32
264,2,2,80,9,6,50,3,4,32
264,2,3,120,21,6,10,3,4,32
264,3,1,40,5,2,0,1,4,32
264,3,2,160,21,6,50,1,4,32
264,3,3,120,15,6,30,1,4,32
264,4,1,40,5,2,0,2,4,32
264,4,2,160,15,6,10,2,4,32
264,4,3,80,9,6,10,2,4,32
264,5,1,40,5,2,0,2,4,32
264,5,2,80,15,12,10,2,4,32
264,5,3,80,9,6,30,2,4,32
264,6,1,40,5,2,0,3,4,32
264,6,2,120,9,9,10,3,4,32
264,6,3,80,21,12,10,3,4,32
265,1,1,40,5,2,0,3,1,47
265,1,2,160,9,12,30,3,1,47
265,1,3,80,9,6,10,3,1,47
265,2,1,40,5,2,0,3,1,47
265,2,2,80,9,6,50,3,1,47
265,2,3,120,21,6,10,3,1,47
265,3,1,40,5,2,0,1,1,47
265,3,2,160,21,6,50,1,1,47
265,3,3,120,15,6,30,1,1,47
265,4,1,40,5,2,0,2,1,47
265,4,2,160,15,6,10,2,1,47
265,4,3,80,9,6,10,2,1,47
265,5,1,40,5,2,0,2,1,47
265,5,2,80,15,12,10,2,1,47
265,5,3,80,9,6,30,2,1,47
265,6,1,40,5,2,0,3,1,47
265,6,2,120,9,9,10,3,1,47
265,6,3,80,21,12,10,3,1,47
266,1,1,40,5,2,0,1,1,29
266,1,2,160,9,12,30,1,1,29
266,1,3,80,9,6,10,1,1,29
266,2,1,40,5,2,0,3,1,29
266,2,2,80,9,6,50,3,1,29
266,2,3,120,21,6,10,3,1,29
266,3,1,40,5,2,0,1,1,29
266,3,2,160,21,6,50,1,1,29
266,3,3,120,15,6,30,1,1,29
266,4,1,40,5,2,0,2,1,29
266,4,2,160,15,6,10,2,1,29
266,4,3,80,9,6,10,2,1,29
266,5,1,40,5,2,0,2,1,29
266,5,2,80,15,12,10,2,1,29
266,5,3,80,9,6,30,2,1,29
266,6,1,40,5,2,0,3,1,29
266,6,2,120,9,9,10,3,1,29
266,6,3,80,21,12,10,3,1,29
267,1,1,40,5,2,0,3,4,43
267,1,2,160,9,12,30,3,4,43
267,1,3,80,9,6,10,3,4,43
267,2,1,40,5,2,0,3,4,43
267,2,2,80,9,6,50,3,4,43
267,2,3,120,21,6,10,3,4,43
267,3,1,40,5,2,0,1,4,43
267,3,2,160,21,6,50,1,4,43
267,3,3,120,15,6,30,1,4,43
267,4,1,40,5,2,0,2,4,43
267,4,2,160,15,6,10,2,4,43
267,4,3,80,9,6,10,2,4,43
267,5,1,40,5,2,0,2,4,43
267,5,2,80,15,12,10,2,4,43
267,5,3,80,9,6,30,2,4,43
267,6,1,40,5,2,0,2,4,43
267,6,2,120,9,9,10,2,4,43
267,6,3,80,21,12,10,2,4,43
268,1,1,40,5,2,0,1,3,37
268,1,2,160,9,12,30,1,3,37
268,1,3,80,9,6,10,1,3,37
268,2,1,40,5,2,0,3,3,37
268,2,2,80,9,6,50,3,3,37
268,2,3,120,21,6,10,3,3,37
268,3,1,40,5,2,0,1,3,37
268,3,2,160,21,6,50,1,3,37
268,3,3,120,15,6,30,1,3,37
268,4,1,40,5,2,0,2,3,37
268,4,2,160,15,6,10,2,3,37
268,4,3,80,9,6,10,2,3,37
268,5,1,40,5,2,0,2,3,37
268,5,2,80,15,12,10,2,3,37
268,5,3,80,9,6,30,2,3,37
268,6,1,40,5,2,0,3,3,37
268,6,2,120,9,9,10,3,3,37
268,6,3,80,21,12,10,3,3,37
269,1,1,40,5,2,0,3,3,54
269,1,2,160,9,12,30,3,3,54
269,1,3,80,9,6,10,3,3,54
269,2,1,40,5,2,0,3,3,54
269,2,2,80,9,6,50,3,3,54
269,2,3,120,21,6,10,3,3,54
269,3,1,40,5,2,0,1,3,54
269,3,2,160,21,6,50,1,3,54
269,3,3,120,15,6,30,1,3,54
269,4,1,40,5,2,0,2,3,54
269,4,2,160,15,6,10,2,3,54
269,4,3,80,9,6,10,2,3,54
269,5,1,40,5,2,0,2,3,54
269,5,2,80,15,12,10,2,3,54
269,5,3,80,9,6,30,2,3,54
269,6,1,40,5,2,0,3,3,54
269,6,2,120,9,9,10,3,3,54
269,6,3,80,21,12,10,3,3,54
270,1,1,40,5,2,0,3,2,36
270,1,2,160,9,12,30,3,2,36
270,1,3,80,9,6,10,3,2,36
270,2,1,40,5,2,0,3,2,36
270,2,2,80,9,6,50,3,2,36
270,2,3,120,21,6,10,3,2,36
270,3,1,40,5,2,0,1,2,36
270,3,2,160,21,6,50,1,2,36
270,3,3,120,15,6,30,1,2,36
270,4,1,40,5,2,0,2,2,36
270,4,2,160,15,6,10,2,2,36
270,4,3,80,9,6,10,2,2,36
270,5,1,40,5,2,0,2,2,36
270,5,2,80,15,12,10,2,2,36
270,5,3,80,9,6,30,2,2,36
270,6,1,40,5,2,0,3,2,36
270,6,2,120,9,9,10,3,2,36
270,6,3,80,21,12,10,3,2,36
271,1,1,40,5,2,0,3,3,21
271,1,2,160,9,12,30,3,3,21
271,1,3,80,9,6,10,3,3,21
271,2,1,40,5,2,0,3,3,21
271,2,2,80,9,6,50,3,3,21
271,2,3,120,21,6,10,3,3,21
271,3,1,40,5,2,0,1,3,21
271,3,2,160,21,6,50,1,3,21
271,3,3,120,15,6,30,1,3,21
271,4,1,40,5,2,0,2,3,21
271,4,2,160,15,6,10,2,3,21
271,4,3,80,9,6,10,2,3,21
271,5,1,40,5,2,0,2,3,21
271,5,2,80,15,12,10,2,3,21
271,5,3,80,9,6,30,2,3,21
271,6,1,40,5,2,0,3,3,21
271,6,2,120,9,9,10,3,3,21
271,6,3,80,21,12,10,3,3,21
272,1,1,40,5,2,0,1,1,28
272,1,2,160,9,12,30,1,1,28
272,1,3,80,9,6,10,1,1,28
272,2,1,40,5,2,0,3,1,28
272,2,2,80,9,6,50,3,1,28
272,2,3,120,21,6,10,3,1,28
272,3,1,40,5,2,0,1,1,28
272,3,2,160,21,6,50,1,1,28
272,3,3,120,15,6,30,1,1,28
272,4,1,40,5,2,0,2,1,28
272,4,2,160,15,6,10,2,1,28
272,4,3,80,9,6,10,2,1,28
272,5,1,40,5,2,0,2,1,28
272,5,2,80,15,12,10,2,1,28
272,5,3,80,9,6,30,2,1,28
272,6,1,40,5,2,0,3,1,28
272,6,2,120,9,9,10,3,1,28
272,6,3,80,21,12,10,3,1,28
273,1,1,40,5,2,0,3,1,54
273,1,2,160,9,12,30,3,1,54
273,1,3,80,9,6,10,3,1,54
273,2,1,40,5,2,0,3,1,54
273,2,2,80,9,6,50,3,1,54
273,2,3,120,21,6,10,3,1,54
273,3,1,40,5,2,0,1,1,54
273,3,2,160,21,6,50,1,1,54
273,3,3,120,15,6,30,1,1,54
273,4,1,40,5,2,0,2,1,54
273,4,2,160,15,6,10,2,1,54
273,4,3,80,9,6,10,2,1,54
273,5,1,40,5,2,0,2,1,54
273,5,2,80,15,12,10,2,1,54
273,5,3,80,9,6,30,2,1,54
273,6,1,40,5,2,0,3,1,54
273,6,2,120,9,9,10,3,1,54
273,6,3,80,21,12,10,3,1,54
274,1,1,40,5,2,0,3,1,51
274,1,2,160,9,12,30,3,1,51
274,1,3,80,9,6,10,3,1,51
274,2,1,40,5,2,0,3,1,51
274,2,2,80,9,6,50,3,1,51
274,2,3,120,21,6,10,3,1,51
274,3,1,40,5,2,0,1,1,51
274,3,2,160,21,6,50,1,1,51
274,3,3,120,15,6,30,1,1,51
274,4,1,40,5,2,0,2,1,51
274,4,2,160,15,6,10,2,1,51
274,4,3,80,9,6,10,2,1,51
274,5,1,40,5,2,0,2,1,51
274,5,2,80,15,12,10,2,1,51
274,5,3,80,9,6,30,2,1,51
274,6,1,40,5,2,0,3,1,51
274,6,2,120,9,9,10,3,1,51
274,6,3,80,21,12,10,3,1,51
275,1,1,40,5,2,0,3,4,50
275,1,2,160,9,12,30,3,4,50
275,1,3,80,9,6,10,3,4,50
275,2,1,40,5,2,0,3,4,50
275,2,2,80,9,6,50,3,4,50
275,2,3,120,21,6,10,3,4,50
275,3,1,40,5,2,0,1,4,50
275,3,2,160,21,6,50,1,4,50
275,3,3,120,15,6,30,1,4,50
275,4,1,40,5,2,0,2,4,50
275,4,2,160,15,6,10,2,4,50
275,4,3,80,9,6,10,2,4,50
275,5,1,40,5,2,0,2,4,50
275,5,2,80,15,12,10,2,4,50
275,5,3,80,9,6,30,2,4,50
275,6,1,40,5,2,0,3,4,50
275,6,2,120,9,9,10,3,4,50
275,6,3,80,21,12,10,3,4,50
276,1,1,40,5,2,0,3,2,48
276,1,2,160,9,12,30,3,2,48
276,1,3,80,9,6,10,3,2,48
276,2,1,40,5,2,0,3,2,48
276,2,2,80,9,6,50,3,2,48
276,2,3,120,21,6,10,3,2,48
276,3,1,40,5,2,0,1,2,48
276,3,2,160,21,6,50,1,2,48
276,3,3,120,15,6,30,1,2,48
276,4,1,40,5,2,0,2,2,48
276,4,2,160,15,6,10,2,2,48
276,4,3,80,9,6,10,2,2,48
276,5,1,40,5,2,0,2,2,48
276,5,2,80,15,12,10,2,2,48
276,5,3,80,9,6,30,2,2,48
276,6,1,40,5,2,0,3,2,48
276,6,2,120,9,9,10,3,2,48
276,6,3,80,21,12,10,3,2,48
277,1,1,40,5,2,0,1,0,44
277,1,2,160,9,12,30,1,0,44
277,1,3,80,9,6,10,1,0,44
277,2,1,40,5,2,0,3,0,44
277,2,2,80,9,6,50,3,0,44
277,2,3,120,21,6,10,3,0,44
277,3,1,40,5,2,0,1,0,44
277,3,2,160,21,6,50,1,0,44
277,3,3,120,15,6,30,1,0,44
277,4,1,40,5,2,0,2,0,44
277,4,2,160,15,6,10,2,0,44
277,4,3,80,9,6,10,2,0,44
277,5,1,40,5,2,0,2,0,44
277,5,2,80,15,12,10,2,0,44
277,5,3,80,9,6,30,2,0,44
277,6,1,40,5,2,0,3,0,44
277,6,2,120,9,9,10,3,0,44
277,6,3,80,21,12,10,3,0,44
278,1,1,40,5,2,0,3,3,25
278,1,2,160,9,12,30,3,3,25
278,1,3,80,9,6,10,3,3,25
278,2,1,40,5,2,0,3,3,25
278,2,2,80,9,6,50,3,3,25
278,2,3,120,21,6,10,3,3,25
278,3,1,40,5,2,0,1,3,25
278,3,2,160,21,6,50,1,3,25
278,3,3,120,15,6,30,1,3,25
278,4,1,40,5,2,0,2,3,25
278,4,2,160,15,6,10,2,3,25
278,4,3,80,9,6,10,2,3,25
278,5,1,40,5,2,0,2,3,25
278,5,2,80,15,12,10,2,3,25
278,5,3,80,9,6,30,2,3,25
278,6,1,40,5,2,0,3,3,25
278,6,2,120,9,9,10,3,3,25
278,6,3,80,21,12,10,3,3,25
279,1,1,40,5,2,0,3,0,31
279,1,2,160,9,12,30,3,0,31
279,1,3,80,9,6,10,3,0,31
279,2,1,40,5,2,0,3,0,31
279,2,2,80,9,6,50,3,0,31
279,2,3,120,21,6,10,3,0,31
279,3,1,40,5,2,0,1,0,31
279,3,2,160,21,6,50,1,0,31
279,3,3,120,15,6,30,1,0,31
279,4,1,40,5,2,0,2,0,31
279,4,2,160,15,6,10,2,0,31
279,4,3,80,9,6,10,2,0,31
279,5,1,40,5,2,0,2,0,31
279,5,2,80,15,12,10,2,0,31
279,5,3,80,9,6,30,2,0,31
279,6,1,40,5,2,0,3,0,31
279,6,2,120,9,9,10,3,0,31
279,6,3,80,21,12,10,3,0,31
280,1,1,40,5,2,0,3,3,45
280,1,2,160,9,12,30,3,3,45
280,1,3,80,9,6,10,3,3,45
280,2,1,40,5,2,0,3,3,45
280,2,2,80,9,6,50,3,3,45
280,2,3,120,21,6,10,3,3,45
280,3,1,40,5,2,0,1,3,45
280,3,2,160,21,6,50,1,3,45
280,3,3,120,15,6,30,1,3,45
280,4,1,40,5,2,0,2,3,45
280,4,2,160,15,6,10,2,3,45
280,4,3,80,9,6,10,2,3,45
280,5,1,40,5,2,0,2,3,45
280,5,2,80,15,12,10,2,3,45
280,5,3,80,9,6,30,2,3,45
280,6,1,40,5,2,0,3,3,45
280,6,2,120,9,9,10,3,3,45
280,6,3,80,21,12,10,3,3,45
281,1,1,40,5,2,0,1,0,54
281,1,2,160,9,12,30,1,0,54
281,1,3,80,9,6,10,1,0,54
281,2,1,40,5,2,0,3,0,54
281,2,2,80,9,6,50,3,0,54
281,2,3,120,21,6,10,3,0,54
281,3,1,40,5,2,0,1,0,54
281,3,2,160,21,6,50,1,0,54
281,3,3,120,15,6,30,1,0,54
281,4,1,40,5,2,0,2,0,54
281,4,2,160,15,6,10,2,0,54
281,4,3,80,9,6,10,2,0,54
281,5,1,40,5,2,0,2,0,54
281,5,2,80,15,12,10,2,0,54
281,5,3,80,9,6,30,2,0,54
281,6,1,40,5,2,0,3,0,54
281,6,2,120,9,9,10,3,0,54
281,6,3,80,21,12,10,3,0,54
282,1,1,40,5,2,0,3,2,37
282,1,2,160,9,12,30,3,2,37
282,1,3,80,9,6,10,3,2,37
282,2,1,40,5,2,0,3,2,37
282,2,2,80,9,6,50,3,2,37
282,2,3,120,21,6,10,3,2,37
282,3,1,40,5,2,0,1,2,37
282,3,2,160,21,6,50,1,2,37
282,3,3,120,15,6,30,1,2,37
282,4,1,40,5,2,0,2,2,37
282,4,2,160,15,6,10,2,2,37
282,4,3,80,9,6,10,2,2,37
282,5,1,40,5,2,0,2,2,37
282,5,2,80,15,12,10,2,2,37
282,5,3,80,9,6,30,2,2,37
282,6,1,40,5,2,0,3,2,37
282,6,2,120,9,9,10,3,2,37
282,6,3,80,21,12,10,3,2,37
283,1,1,40,5,2,0,3,2,55
283,1,2,160,9,12,30,3,2,55
283,1,3,80,9,6,10,3,2,55
283,2,1,40,5,2,0,3,2,55
283,2,2,80,9,6,50,3,2,55
283,2,3,120,21,6,10,3,2,55
283,3,1,40,5,2,0,1,2,55
283,3,2,160,21,6,50,1,2,55
283,3,3,120,15,6,30,1,2,55
283,4,1,40,5,2,0,2,2,55
283,4,2,160,15,6,10,2,2,55
283,4,3,80,9,6,10,2,2,55
283,5,1,40,5,2,0,2,2,55
283,5,2,80,15,12,10,2,2,55
283,5,3,80,9,6,30,2,2,55
283,6,1,40,5,2,0,3,2,55
283,6,2,120,9,9,10,3,2,55
283,6,3,80,21,12,10,3,2,55
284,1,1,40,5,2,0,3,3,51
284,1,2,160,9,12,30,3,3,51
284,1,3,80,9,6,10,3,3,51
284,2,1,40,5,2,0,3,3,51
284,2,2,80,9,6,50,3,3,51
284,2,3,120,21,6,10,3,3,51
284,3,1,40,5,2,0,1,3,51
284,3,2,160,21,6,50,1,3,51
284,3,3,120,15,6,30,1,3,51
284,4,1,40,5,2,0,2,3,51
284,4,2,160,15,6,10,2,3,51
284,4,3,80,9,6,10,2,3,51
284,5,1,40,5,2,0,2,3,51
284,5,2,80,15,12,10,2,3,51
284,5,3,80,9,6,30,2,3,51
284,6,1,40,5,2,0,3,3,51
284,6,2,120,9,9,10,3,3,51
284,6,3,80,21,12,10,3,3,51
285,1,1,40,5,2,0,1,4,46
285,1,2,160,9,12,30,1,4,46
285,1,3,80,9,6,10,1,4,46
285,2,1,40,5,2,0,3,4,46
285,2,2,80,9,6,50,3,4,46
285,2,3,120,21,6,10,3,4,46
285,3,1,40,5,2,0,1,4,46
285,3,2,160,21,6,50,1,4,46
285,3,3,120,15,6,30,1,4,46
285,4,1,40,5,2,0,2,4,46
285,4,2,160,15,6,10,2,4,46
285,4,3,80,9,6,10,2,4,46
285,5,1,40,5,2,0,2,4,46
285,5,2,80,15,12,10,2,4,46
285,5,3,80,9,6,30,2,4,46
285,6,1,40,5,2,0,3,4,46
285,6,2,120,9,9,10,3,4,46
285,6,3,80,21,12,10,3,4,46
286,1,1,40,5,2,0,3,1,31
286,1,2,160,9,12,30,3,1,31
286,1,3,80,9,6,10,3,1,31
286,2,1,40,5,2,0,3,1,31
286,2,2,80,9,6,50,3,1,31
286,2,3,120,21,6,10,3,1,31
286,3,1,40,5,2,0,1,1,31
286,3,2,160,21,6,50,1,1,31
286,3,3,120,15,6,30,1,1,31
286,4,1,40,5,2,0,2,1,31
286,4,2,160,15,6,10,2,1,31
286,4,3,80,9,6,10,2,1,31
286,5,1,40,5,2,0,2,1,31
286,5,2,80,15,12,10,2,1,31
286,5,3,80,9,6,30,2,1,31
286,6,1,40,5,2,0,3,1,31
286,6,2,120,9,9,10,3,1,31
286,6,3,80,21,12,10,3,1,31
287,1,1,40,5,2,0,1,1,56
287,1,2,160,9,12,30,1,1,56
287,1,3,80,9,6,10,1,1,56
287,2,1,40,5,2,0,3,1,56
287,2,2,80,9,6,50,3,1,56
287,2,3,120,21,6,10,3,1,56
287,3,1,40,5,2,0,1,1,56
287,3,2,160,21,6,50,1,1,56
287,3,3,120,15,6,30,1,1,56
287,4,1,40,5,2,0,2,1,56
287,4,2,160,15,6,10,2,1,56
287,4,3,80,9,6,10,2,1,56
287,5,1,40,5,2,0,2,1,56
287,5,2,80,15,12,10,2,1,56
287,5,3,80,9,6,30,2,1,56
287,6,1,40,5,2,0,3,1,56
287,6,2,120,9,9,10,3,1,56
287,6,3,80,21,12,10,3,1,56
288,1,1,40,5,2,0,1,0,27
288,1,2,160,9,12,30,1,0,27
288,1,3,80,9,6,10,1,0,27
288,2,1,40,5,2,0,3,0,27
288,2,2,80,9,6,50,3,0,27
288,2,3,120,21,6,10,3,0,27
288,3,1,40,5,2,0,1,0,27
288,3,2,160,21,6,50,1,0,27
288,3,3,120,15,6,30,1,0,27
288,4,1,40,5,2,0,2,0,27
288,4,2,160,15,6,10,2,0,27
288,4,3,80,9,6,10,2,0,27
288,5,1,40,5,2,0,2,0,27
288,5,2,80,15,12,10,2,0,27
288,5,3,80,9,6,30,2,0,27
288,6,1,40,5,2,0,3,0,27
288,6,2,120,9,9,10,3,0,27
288,6,3,80,21,12,10,3,0,27
289,1,1,40,5,2,0,3,0,47
289,1,2,160,9,12,30,3,0,47
289,1,3,80,9,6,10,3,0,47
289,2,1,40,5,2,0,3,0,47
289,2,2,80,9,6,50,3,0,47
289,2,3,120,21,6,10,3,0,47
289,3,1,40,5,2,0,1,0,47
289,3,2,160,21,6,50,1,0,47
289,3,3,120,15,6,30,1,0,47
289,4,1,40,5,2,0,2,0,47
289,4,2,160,15,6,10,2,0,47
289,4,3,80,9,6,10,2,0,47
289,5,1,40,5,2,0,2,0,47
289,5,2,80,15,12,10,2,0,47
289,5,3,80,9,6,30,2,0,47
289,6,1,40,5,2,0,3,0,47
289,6,2,120,9,9,10,3,0,47
289,6,3,80,21,12,10,3,0,47
290,1,1,40,5,2,0,3,3,53
290,1,2,160,9,12,30,3,3,53
290,1,3,80,9,6,10,3,3,53
290,2,1,40,5,2,0,3,3,53
290,2,2,80,9,6,50,3,3,53
290,2,3,120,21,6,10,3,3,53
290,3,1,40,5,2,0,1,3,53
290,3,2,160,21,6,50,1,3,53
290,3,3,120,15,6,30,1,3,53
290,4,1,40,5,2,0,2,3,53
290,4,2,160,15,6,10,2,3,53
290,4,3,80,9,6,10,2,3,53
290,5,1,40,5,2,0,2,3,53
290,5,2,80,15,12,10,2,3,53
290,5,3,80,9,6,30,2,3,53
290,6,1,40,5,2,0,3,3,53
290,6,2,120,9,9,10,3,3,53
290,6,3,80,21,12,10,3,3,53
291,1,1,40,5,2,0,1,1,58
291,1,2,160,9,12,30,1,1,58
291,1,3,80,9,6,10,1,1,58
291,2,1,40,5,2,0,3,1,58
291,2,2,80,9,6,50,3,1,58
291,2,3,120,21,6,10,3,1,58
291,3,1,40,5,2,0,1,1,58
291,3,2,160,21,6,50,1,1,58
291,3,3,120,15,6,30,1,1,58
291,4,1,40,5,2,0,2,1,58
291,4,2,160,15,6,10,2,1,58
291,4,3,80,9,6,10,2,1,58
291,5,1,40,5,2,0,2,1,58
291,5,2,80,15,12,10,2,1,58
291,5,3,80,9,6,30,2,1,58
291,6,1,40,5,2,0,3,1,58
291,6,2,120,9,9,10,3,1,58
291,6,3,80,21,12,10,3,1,58
292,1,1,40,5,2,0,1,3,27
292,1,2,160,9,12,30,1,3,27
292,1,3,80,9,6,10,1,3,27
292,2,1,40,5,2,0,3,3,27
292,2,2,80,9,6,50,3,3,27
292,2,3,120,21,6,10,3,3,27
292,3,1,40,5,2,0,1,3,27
292,3,2,160,21,6,50,1,3,27
292,3,3,120,15,6,30,1,3,27
292,4,1,40,5,2,0,2,3,27
292,4,2,160,15,6,10,2,3,27
292,4,3,80,9,6,10,2,3,27
292,5,1,40,5,2,0,2,3,27
292,5,2,80,15,12,10,2,3,27
292,5,3,80,9,6,30,2,3,27
292,6,1,40,5,2,0,3,3,27
292,6,2,120,9,9,10,3,3,27
292,6,3,80,21,12,10,3,3,27
293,1,1,40,5,2,0,1,4,42
293,1,2,160,9,12,30,1,4,42
293,1,3,80,9,6,10,1,4,42
293,2,1,40,5,2,0,3,4,42
293,2,2,80,9,6,50,3,4,42
293,2,3,120,21,6,10,3,4,42
293,3,1,40,5,2,0,1,4,42
293,3,2,160,21,6,50,1,4,42
293,3,3,120,15,6,30,1,4,42
293,4,1,40,5,2,0,2,4,42
293,4,2,160,15,6,10,2,4,42
293,4,3,80,9,6,10,2,4,42
293,5,1,40,5,2,0,2,4,42
293,5,2,80,15,12,10,2,4,42
293,5,3,80,9,6,30,2,4,42
293,6,1,40,5,2,0,3,4,42
293,6,2,120,9,9,10,3,4,42
293,6,3,80,21,12,10,3,4,42
294,1,1,40,5,2,0,1,1,60
294,1,2,160,9,12,30,1,1,60
294,1,3,80,9,6,10,1,1,60
294,2,1,40,5,2,0,3,1,60
294,2,2,80,9,6,50,3,1,60
294,2,3,120,21,6,10,3,1,60
294,3,1,40,5,2,0,1,1,60
294,3,2,160,21,6,50,1,1,60
294,3,3,120,15,6,30,1,1,60
294,4,1,40,5,2,0,2,1,60
294,4,2,160,15,6,10,2,1,60
294,4,3,80,9,6,10,2,1,60
294,5,1,40,5,2,0,2,1,60
294,5,2,80,15,12,10,2,1,60
294,5,3,80,9,6,30,2,1,60
294,6,1,40,5,2,0,3,1,60
294,6,2,120,9,9,10,3,1,60
294,6,3,80,21,12,10,3,1,60
295,1,1,40,5,2,0,3,3,21
295,1,2,160,9,12,30,3,3,21
295,1,3,80,9,6,10,3,3,21
295,2,1,40,5,2,0,3,3,21
295,2,2,80,9,6,50,3,3,21
295,2,3,120,21,6,10,3,3,21
295,3,1,40,5,2,0,1,3,21
295,3,2,160,21,6,50,1,3,21
295,3,3,120,15,6,30,1,3,21
295,4,1,40,5,2,0,2,3,21
295,4,2,160,15,6,10,2,3,21
295,4,3,80,9,6,10,2,3,21
295,5,1,40,5,2,0,2,3,21
295,5,2,80,15,12,10,2,3,21
295,5,3,80,9,6,30,2,3,21
295,6,1,40,5,2,0,3,3,21
295,6,2,120,9,9,10,3,3,21
295,6,3,80,21,12,10,3,3,21
296,1,1,40,5,2,0,3,2,43
296,1,2,160,9,12,30,3,2,43
296,1,3,80,9,6,10,3,2,43
296,2,1,40,5,2,0,3,2,43
296,2,2,80,9,6,50,3,2,43
296,2,3,120,21,6,10,3,2,43
296,3,1,40,5,2,0,1,2,43
296,3,2,160,21,6,50,1,2,43
296,3,3,120,15,6,30,1,2,43
296,4,1,40,5,2,0,2,2,43
296,4,2,160,15,6,10,2,2,43
296,4,3,80,9,6,10,2,2,43
296,5,1,40,5,2,0,2,2,43
296,5,2,80,15,12,10,2,2,43
296,5,3,80,9,6,30,2,2,43
296,6,1,40,5,2,0,3,2,43
296,6,2,120,9,9,10,3,2,43
296,6,3,80,21,12,10,3,2,43
297,1,1,40,5,2,0,3,0,41
297,1,2,160,9,12,30,3,0,41
297,1,3,80,9,6,10,3,0,41
297,2,1,40,5,2,0,3,0,41
297,2,2,80,9,6,50,3,0,41
297,2,3,120,21,6,10,3,0,41
297,3,1,40,5,2,0,1,0,41
297,3,2,160,21,6,50,1,0,41
297,3,3,120,15,6,30,1,0,41
297,4,1,40,5,2,0,2,0,41
297,4,2,160,15,6,10,2,0,41
297,4,3,80,9,6,10,2,0,41
297,5,1,40,5,2,0,2,0,41
297,5,2,80,15,12,10,2,0,41
297,5,3,80,9,6,30,2,0,41
297,6,1,40,5,2,0,3,0,41
297,6,2,120,9,9,10,3,0,41
297,6,3,80,21,12,10,3,0,41
298,1,1,40,5,2,0,1,2,59
298,1,2,160,9,12,30,1,2,59
298,1,3,80,9,6,10,1,2,59
298,2,1,40,5,2,0,3,2,59
298,2,2,80,9,6,50,3,2,59
298,2,3,120,21,6,10,3,2,59
298,3,1,40,5,2,0,1,2,59
298,3,2,160,21,6,50,1,2,59
298,3,3,120,15,6,30,1,2,59
298,4,1,40,5,2,0,2,2,59
298,4,2,160,15,6,10,2,2,59
298,4,3,80,9,6,10,2,2,59
298,5,1,40,5,2,0,2,2,59
298,5,2,80,15,12,10,2,2,59
298,5,3,80,9,6,30,2,2,59
298,6,1,40,5,2,0,3,2,59
298,6,2,120,9,9,10,3,2,59
298,6,3,80,21,12,10,3,2,59
299,1,1,40,5,2,0,3,1,47
299,1,2,160,9,12,30,3,1,47
299,1,3,80,9,6,10,3,1,47
299,2,1,40,5,2,0,3,1,47
299,2,2,80,9,6,50,3,1,47
299,2,3,120,21,6,10,3,1,47
